B1,B2,B3,Cloud_Cover,Cloud_Cover_Land,Image_ID,Image_Quality_OLI,Image_Quality_TIRS,MNDWI,NDBI,NDVI,QA_PIXEL,Timestamp,.geo
9189,8273,7601,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1115137346580946,-0.2505517023959647,0.4161906461977865,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9225,8291,7614,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1092653252222742,-0.271707822881063,0.4295458470039717,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9199,8285,7601,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.129174543163201,-0.2715177944491666,0.4483687644706378,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9299,8296,7574,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1049397305601512,-0.2635475740390674,0.4221631205673758,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9222,8309,7644,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.123394495412844,-0.2677256587553728,0.4393990833474792,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
10945,10353,11088,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.2538609064297971,0.0565920045364332,0.1389744642979393,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9683,8921,8563,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1026978301461593,-0.1911781775972141,0.1095253540923343,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9293,8434,8063,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1571630167772957,-0.2243282065655327,0.4281744247823777,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9395,8445,7962,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1623356128353498,-0.2381477778160879,0.4503231017770597,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9674,8738,8179,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1331672937311218,-0.2113008519898203,0.3933814170555791,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9335,8414,7847,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1118279569892473,-0.2690404435018789,0.4317857442700025,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9310,8305,7697,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1495967296431333,-0.270515651838609,0.4658847320525783,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9385,8437,7922,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0944733382865634,-0.2676864244741874,0.4190924657534247,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9314,8318,7737,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1402378042004667,-0.2879991673316449,0.4774545309826083,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9342,8425,7469,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0292435664153886,-0.0887750992463034,0.157856093979442,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
10513,9797,8894,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0742167169772041,-0.0487164124072452,0.1456623533558229,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9489,8422,7126,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1376117496807151,-0.0484410780341729,-0.045006016847172,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9507,8508,7314,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1465746982285624,-0.0558446063128685,-0.0558312655086848,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9267,8302,7631,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1303208160009117,-0.2539491499924778,0.4331155433287483,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9166,8188,7430,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1125179168657429,-0.2309470729089257,0.3950963877971177,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9249,8298,7784,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.169529499626587,-0.2377707471404234,0.4589189853706511,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9422,8499,7681,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0343223535328136,-0.2734578531372809,0.3564104976013545,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9260,8308,7693,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1370239497447978,-0.2722834476074236,0.4561216105176664,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9286,8318,7763,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1373006612213146,-0.2949848443097272,0.4806238185255198,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9322,8321,7722,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1394662060511506,-0.2678648145496205,0.4581463334294067,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9925,9188,8850,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2322472848788638,-0.0903992081821181,-0.1515307104807136,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9700,8985,8634,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1820110890546923,-0.1328640882374283,-0.0438510534051935,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9894,9163,8776,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2406870714639146,-0.0991278094599127,-0.1528666537392541,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9252,8272,7625,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1264249298275763,-0.279020312385422,0.4562304320601127,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9357,8366,7864,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1497459184776732,-0.2885052856951692,0.485326443253249,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9883,9189,8935,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2373632460877994,-0.0897520661157024,-0.1584120500382946,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9357,8430,7646,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.102529491167322,-0.2632941176470588,0.4167472952766294,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9249,8236,7517,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1197376895602787,-0.2625327780348604,0.4328227571115974,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9528,8622,8382,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1369439868204283,-0.2228322072072072,0.4107998375964271,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9233,8287,7683,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1304397034689604,-0.2669088773899959,0.4482527163653144,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9191,8228,7796,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1416932731476384,-0.2925606303509909,0.485806148055207,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9327,8289,7033,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1428339291517712,-0.0537267916405058,-0.0458089668615984,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9367,8373,7803,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0679089768858627,-0.286882303673274,0.412573329831013,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9274,8322,7672,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1288252994946914,-0.2665633761251291,0.4432721005506747,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9303,8372,7908,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1460965338516359,-0.2970395390423206,0.4918869505599146,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9345,8362,7744,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1401288030202087,-0.2480960749853544,0.4332926880544927,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9462,8494,7377,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1509478118417973,-0.0543874891398783,-0.0698244807235379,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9453,8530,7968,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.098438560760353,-0.2423911346964258,0.3924604215866352,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9977,9332,9081,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2376149914821124,-0.08788521115278,-0.1610185476265325,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9320,8325,7611,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0772867794144389,-0.2876097326331823,0.4174388844762157,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9360,8398,7885,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0972579998855114,-0.213265473649647,0.3693426599342196,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9331,8345,7871,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1488970588235294,-0.286433848220282,0.4856899092530831,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9430,8581,8045,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.2054713347489012,-0.201413196375413,0.4432349589342555,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9314,8326,7635,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.092260135536797,-0.2757302219243959,0.4197227583786629,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9260,8272,7567,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1080332409972299,-0.2778674041637858,0.4389895756736883,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9662,8846,8234,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1884886414034396,-0.1483155590084045,0.3760738013626169,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9323,8349,7801,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1464055148265674,-0.3028115122275828,0.4958740831295843,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9365,8419,8195,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1684002232482622,-0.2766679231059178,0.4964653902798233,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9359,8384,7248,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1586603788665974,-0.0529914529914529,-0.0586342797394032,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9499,8629,8559,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1344928708666194,-0.2131159039102227,0.4030419793145406,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9346,8322,7538,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1001014743628006,-0.2463092463092463,0.4018399264029438,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
11075,10314,9430,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1911827772536238,-0.0279615048118985,0.2298609948082398,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9284,8333,7586,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1262381939645243,-0.2230741726590123,0.3989820957920567,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9377,8374,7716,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1389834291134296,-0.2662377340857625,0.4518030084483824,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9335,8405,7811,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1210757285923258,-0.284781048097631,0.4557507727346673,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9602,8813,8560,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0148463574634595,-0.2508707841304902,0.3120655854571377,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9272,8341,8037,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0958996568985882,-0.2626121182303296,0.4242657103825136,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9366,8401,7722,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1278025639577568,-0.2794775580891903,0.4572426546126977,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9351,8317,7020,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1418347430058555,-0.0517613227893601,-0.0446494163741735,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9664,8882,8525,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1170805215226364,-0.2016114698738076,0.1110989372192396,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9252,8255,7530,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0824346554560409,-0.2452204945195003,0.3862744170647496,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9388,8432,7573,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0956532123238595,0.041548416392326,0.0946454038636069,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9914,9181,8851,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2304163480920275,-0.084429008517324,-0.1535532175821338,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9496,8556,8042,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1363367878429898,-0.206791858765321,0.3848933241569167,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9584,8647,7940,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1228457799381352,-0.3105413105413105,0.4784205693296602,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9220,8264,7635,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.122212002759255,-0.2834122526887641,0.4574406002501042,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9613,8702,8462,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1404337447305602,-0.2852003947410307,0.4795866011874221,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9335,8424,7776,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0977548297267505,-0.2342991259307219,0.3870219635305352,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9421,8393,7132,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1357592164981288,-0.0516382699868938,-0.0404974489795918,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9256,8235,7046,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1454116882061286,-0.0587287376902417,-0.0346122448979591,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9305,8393,7933,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1488197424892703,-0.2276563514390824,0.4240053549763628,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9615,8683,8223,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1544907716826898,-0.2215481679204076,0.410817952516315,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9225,8266,7597,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.115135985091142,-0.2832491109863372,0.4461927863319975,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9275,8337,7618,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1094745455608159,-0.2572390045390515,0.4145460949194329,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9469,8602,8645,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0717775272453964,-0.2660024265598,0.4023213194868662,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9890,9172,8793,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.24080999082763,-0.1028099724839489,-0.1518532769013723,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9292,8311,7606,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1122782446311858,-0.2540117416829746,0.4195206238093128,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9526,8597,7728,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1877353415814954,-0.0570077616201266,-0.1006528009716107,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9839,9189,8891,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2397685282019103,-0.0820776159609394,-0.1644565782631305,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
12714,12361,12618,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1476052151590893,0.028018154311649,0.104904725871913,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9376,8326,7050,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1405921371946287,-0.0521056388294075,-0.0439435706178044,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9264,8270,7569,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0997859181731684,-0.284979702300406,0.4371081419985299,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9475,8568,8309,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1167215903050919,-0.1795853020422507,0.3553481694185211,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9400,8530,8688,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0599437351222679,-0.3557594291539245,0.4867837438246006,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9305,8351,7788,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.107750472589792,-0.2822891923990498,0.436889166146808,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9183,8267,7530,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1151066455138374,-0.2600592638802246,0.4252072675956959,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9371,8401,7991,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1011248593925759,-0.2835919203747072,0.4430640118479513,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9335,8344,7667,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1214621290248653,-0.2584201553324493,0.4319710294878427,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9256,8355,8073,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1047904191616766,-0.2486425339366516,0.4193741963137591,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9315,8308,7608,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1273227804542326,-0.2635443986511802,0.4410118360893902,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9266,8347,7810,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0904856177943402,-0.2909820549708488,0.4352455911444084,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9307,8336,7719,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1339130434782608,-0.2701141123790264,0.4521283184013872,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9365,8372,7680,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0988030978643511,-0.3026511766458147,0.4504747294663958,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9399,8489,7587,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.0810772299800512,-0.1381798743819323,0.1115171288743882,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9179,8237,7298,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.0494920552227142,-0.2084090574193231,0.3135077415910304,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9294,8351,7787,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1036546762589928,-0.3396011984709164,0.4950418940733338,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9461,8590,8239,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.2209720121028744,-0.156399033122101,0.4171003122248019,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9310,8376,7766,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1544449888398933,-0.2705194358445132,0.4688407238019487,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
10009,9315,8853,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.233274152340536,-0.0540405885674427,0.2983389248015711,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9346,8307,7019,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.139725582528213,-0.0541819155583325,-0.040695313134595,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9747,8852,8732,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1337301587301587,-0.2031516926402398,0.3782499301090299,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9329,8296,7016,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1361943319838056,-0.0567639257294429,-0.033009708737864,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9641,8754,8596,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1958463913185836,-0.2347571013798677,0.475498962729809,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9900,9270,8972,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2382858325857428,-0.0901747444774151,-0.1593465963261933,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9439,8408,7137,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1370987015056161,-0.049741205368892,-0.0452405649086411,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9316,8401,7817,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1490774506068687,-0.2287290395645344,0.4266202918221921,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9868,9219,8905,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2279371207942636,-0.0846072100057222,-0.150358606557377,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9274,8295,7646,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1358010737496467,-0.2578834650321246,0.4417640088031149,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9639,8906,8554,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2349671551288529,-0.0900661114450073,-0.1488905275859757,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
10459,9861,9900,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.2846820809248555,-0.0300319140230762,0.3181834048940552,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9927,9231,8912,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2403618649965205,-0.0967314853123707,-0.1586898565443696,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9253,8311,7911,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.101329092354879,-0.2803058421794967,0.4444118755496001,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9324,8314,7703,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1245596090464825,-0.3180330128536476,0.4914989861176103,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9238,8315,7676,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1493794326241134,-0.2705791342874222,0.4625597020966567,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9604,8647,8003,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1415853266116057,-0.2660759231803606,0.4507526371933151,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
10507,9933,10276,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.2124161716803985,-0.0855805081071707,0.2889056655571188,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9304,8323,7711,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1282573059747894,-0.27349494067118,0.4492585535581145,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
10160,9404,9083,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.2372354719516291,-0.1226962812993122,0.3722978382706164,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9352,8378,7933,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.16472755988418,-0.2638828813841291,0.476560677913395,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9440,8650,8453,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1661652281134402,-0.2025901318673906,0.4125896288079864,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9279,8314,7662,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.1176877015200368,-0.2930036056379065,0.4600863664404688,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9640,8783,8432,0.64,0.64,LC09_231062_20230723,9.0,9.0,-0.2189699888847721,-0.1597765363128491,0.4066674410500638,21824,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9380,8342,7051,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.1390953150242326,-0.0481378940787711,-0.0484838657369871,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
9850,9111,8832,0.64,0.64,LC09_231062_20230723,9.0,9.0,0.2552586696986924,-0.0960062106443543,-0.1706807649631225,21952,2023-07-23T14:12:31,"{""type"":""MultiPoint"",""coordinates"":[]}"
